Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,collected_by,Collection_Date,replicate,variety
SRR11091122,RNA-Seq,86,463570616,PRJNA557253,SAMN14113589,Plant,170922305,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729962,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97363,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV008042_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091123,RNA-Seq,86,538804706,PRJNA557253,SAMN14113588,Plant,196937844,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729961,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97362,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV008042_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091124,RNA-Seq,86,657219396,PRJNA557253,SAMN14113587,Plant,245551074,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729960,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97361,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV006865_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091125,RNA-Seq,86,3283035380,PRJNA557253,SAMN14113586,Plant,1201295881,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729959,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97360,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:36:00Z,1,BGV006865_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091126,RNA-Seq,86,434765862,PRJNA557253,SAMN14113585,Plant,159334616,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729958,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97359,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV006865_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091127,RNA-Seq,86,385133714,PRJNA557253,SAMN14113432,Plant,160616597,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729957,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,20_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,PI311117_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091128,RNA-Seq,86,609771046,PRJNA557253,SAMN14113584,Plant,225308378,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729956,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97358,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV008108_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091129,RNA-Seq,86,317406048,PRJNA557253,SAMN14113583,Plant,119643469,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729955,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97357,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,BGV008108_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091130,RNA-Seq,86,303667806,PRJNA557253,SAMN14113582,Plant,112358739,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729954,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97356,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,BGV008108_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091131,RNA-Seq,86,331100000,PRJNA557253,SAMN14113581,Plant,124582104,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729953,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97355,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV006775_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091132,RNA-Seq,86,437929630,PRJNA557253,SAMN14113580,Plant,160418712,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729952,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97354,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV006775_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091133,RNA-Seq,86,455133586,PRJNA557253,SAMN14113579,Plant,169745953,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729951,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97353,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV006775_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091134,RNA-Seq,86,593898628,PRJNA557253,SAMN14113578,Plant,218841271,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729950,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97352,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV012626_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091135,RNA-Seq,86,914487020,PRJNA557253,SAMN14113577,Plant,333856358,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729949,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97351,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV012626_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091136,RNA-Seq,86,433797674,PRJNA557253,SAMN14113576,Plant,158830516,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729948,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97350,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV012626_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091137,RNA-Seq,86,403150284,PRJNA557253,SAMN14113575,Plant,152713315,JOHNS HOPKINS UNIVERSITY,public,M82,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729947,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97304,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,M82_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091138,RNA-Seq,86,299516844,PRJNA557253,SAMN14113431,Plant,125978929,JOHNS HOPKINS UNIVERSITY,public,PI311117,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729946,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,20_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,PI311117_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091139,RNA-Seq,86,383499026,PRJNA557253,SAMN14113574,Plant,143589927,JOHNS HOPKINS UNIVERSITY,public,M82,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729945,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97303,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,M82_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091140,RNA-Seq,86,618581746,PRJNA557253,SAMN14113573,Plant,234853711,JOHNS HOPKINS UNIVERSITY,public,M82,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729944,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97302,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,M82_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091141,RNA-Seq,86,441813562,PRJNA557253,SAMN14113572,Plant,165537949,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729943,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97301,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV012615_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091142,RNA-Seq,86,467234732,PRJNA557253,SAMN14113571,Plant,177515482,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729942,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97300,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV012615_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091143,RNA-Seq,86,484495104,PRJNA557253,SAMN14113570,Plant,184774493,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729941,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97299,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV012615_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091144,RNA-Seq,86,395859032,PRJNA557253,SAMN14113569,Plant,149347203,JOHNS HOPKINS UNIVERSITY,public,PI129033,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729940,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97298,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,PI129033_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091145,RNA-Seq,86,712465022,PRJNA557253,SAMN14113568,Plant,268037854,JOHNS HOPKINS UNIVERSITY,public,PI129033,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729939,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97297,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,PI129033_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091146,RNA-Seq,86,393625784,PRJNA557253,SAMN14113567,Plant,149689035,JOHNS HOPKINS UNIVERSITY,public,PI129033,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729938,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97296,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,PI129033_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091147,RNA-Seq,86,428818274,PRJNA557253,SAMN14113566,Plant,162344835,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729937,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97295,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008042_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091148,RNA-Seq,86,441890532,PRJNA557253,SAMN14113565,Plant,166716818,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729936,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97294,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008042_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091149,RNA-Seq,86,477446458,PRJNA557253,SAMN14113430,Plant,199004452,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Cotyledon with 2 visible true leaves,SRX7729935,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,19_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,LYC2910_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091150,RNA-Seq,86,397444700,PRJNA557253,SAMN14113564,Plant,148999823,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729934,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97293,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008042_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091151,RNA-Seq,86,569176982,PRJNA557253,SAMN14113563,Plant,216899329,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729933,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97292,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV006865_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091152,RNA-Seq,86,2178428246,PRJNA557253,SAMN14113562,Plant,817658492,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729932,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97291,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:34:00Z,1,BGV006865_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091153,RNA-Seq,86,884128332,PRJNA557253,SAMN14113561,Plant,333577899,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729931,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97290,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV006865_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091154,RNA-Seq,86,474857686,PRJNA557253,SAMN14113560,Plant,181261342,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729930,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97289,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008108_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091155,RNA-Seq,86,438773720,PRJNA557253,SAMN14113559,Plant,166898806,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729929,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97288,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV008108_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091156,RNA-Seq,86,266801068,PRJNA557253,SAMN14113558,Plant,101341190,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729928,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97287,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV008108_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091157,RNA-Seq,86,931489908,PRJNA557253,SAMN14113557,Plant,353145798,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729927,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97286,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV006775_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091158,RNA-Seq,86,841151466,PRJNA557253,SAMN14113556,Plant,321107120,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729926,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97285,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV006775_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091159,RNA-Seq,86,1135860738,PRJNA557253,SAMN14113555,Plant,426351086,JOHNS HOPKINS UNIVERSITY,public,BGV006775,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729925,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97284,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pimpinellifolium,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV006775_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091160,RNA-Seq,86,309545218,PRJNA557253,SAMN14113429,Plant,130687235,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729924,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,19_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,LYC2910_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091161,RNA-Seq,86,464039058,PRJNA557253,SAMN14113554,Plant,174648145,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729923,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97283,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV012626_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091162,RNA-Seq,86,287957670,PRJNA557253,SAMN14113553,Plant,109905000,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729922,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97282,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,BGV012626_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091163,RNA-Seq,86,617184934,PRJNA557253,SAMN14113552,Plant,233173083,JOHNS HOPKINS UNIVERSITY,public,BGV012626,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729921,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97281,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV012626_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091164,RNA-Seq,86,538011442,PRJNA557253,SAMN14113551,Plant,203496243,JOHNS HOPKINS UNIVERSITY,public,BGV006767,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729920,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97280,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006767_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091165,RNA-Seq,86,382295026,PRJNA557253,SAMN14113550,Plant,143778126,JOHNS HOPKINS UNIVERSITY,public,BGV006767,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729919,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97279,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006767_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091166,RNA-Seq,86,717356530,PRJNA557253,SAMN14113549,Plant,270198843,JOHNS HOPKINS UNIVERSITY,public,BGV006767,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729918,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97278,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006767_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
